timestamp,session_id,function,phase,duration_sec
2025-11-17 01:49:54.426980,p8v6qs,websocket_endpoint,receive,0.00101
2025-11-17 01:49:54.428993,p8v6qs,websocket_endpoint,receive,0.001999
2025-11-17 01:49:54.432133,p8v6qs,websocket_endpoint,receive,7.6e-05
2025-11-17 01:49:59.452258,p8v6qs,websocket_endpoint,receive,0.000982
2025-11-17 01:49:59.453240,p8v6qs,websocket_endpoint,receive,0.001086
2025-11-17 01:49:59.455350,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:49:02.992954,p8v6qs,websocket_endpoint,receive,597.969964
2025-11-17 01:59:00.971763,p8v6qs,client,update_english,0.01486
2025-11-17 01:59:05.948634,p8v6qs,websocket_endpoint,receive,0.000998
2025-11-17 01:59:00.987676,p8v6qs,websocket_endpoint,receive,6.581253
2025-11-17 01:59:07.569931,p8v6qs,client,update_english,0.0
2025-11-17 01:59:05.949632,p8v6qs,websocket_endpoint,receive,2.505177
2025-11-17 01:59:08.470824,p8v6qs,websocket_endpoint,receive,0.002999
2025-11-17 01:59:08.474824,p8v6qs,client,update_english,0.01052
2025-11-17 01:59:08.455810,p8v6qs,punctuate,update_punctuated,0.031536
2025-11-17 01:59:08.488344,p8v6qs,punctuate,flush_buffer,0.010997
2025-11-17 01:59:08.501342,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:59:08.506344,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:59:07.570929,p8v6qs,websocket_endpoint,receive,1.58326
2025-11-17 01:59:09.154189,p8v6qs,client,update_english,0.012118
2025-11-17 01:59:13.470638,p8v6qs,websocket_endpoint,receive,7e-05
2025-11-17 01:59:13.471710,p8v6qs,websocket_endpoint,receive,0.171037
2025-11-17 01:59:13.653743,p8v6qs,websocket_endpoint,receive,0.004
2025-11-17 01:59:13.657743,p8v6qs,client,update_english,0.009002
